doc_id,words,sentences,cluster_id,tokens
['nw/wsj/23/wsj_2329'],"['But', 'HOFI', ""'s"", 'first', 'offer', 'would', 'have', 'given', 'Ideal', ""'s"", 'other', 'shareholders', 'about', '10', '%', 'of', 'the', 'combined', 'company', '.']",But HOFI 's first offer would have given Ideal 's other shareholders about 10 % of the combined company .,0,"(1, 1)"
['nw/wsj/23/wsj_2329'],"['But', 'HOFI', ""'s"", 'first', 'offer', 'would', 'have', 'given', 'Ideal', ""'s"", 'other', 'shareholders', 'about', '10', '%', 'of', 'the', 'combined', 'company', '.']",But HOFI 's first offer would have given Ideal 's other shareholders about 10 % of the combined company .,3,"(8, 8)"
['nw/wsj/23/wsj_2329'],"['But', 'HOFI', ""'s"", 'first', 'offer', 'would', 'have', 'given', 'Ideal', ""'s"", 'other', 'shareholders', 'about', '10', '%', 'of', 'the', 'combined', 'company', '.']",But HOFI 's first offer would have given Ideal 's other shareholders about 10 % of the combined company .,6,"(1, 4)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",2,"(10, 10)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",2,"(0, 2)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",2,"(8, 8)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",6,"(4, 5)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",3,"(0, 0)"
['nw/wsj/23/wsj_2329'],"['Ideal', ""'s"", 'directors', 'rejected', 'that', 'offer', ',', 'although', 'they', 'said', 'they', 'endorsed', 'the', 'merger', 'proposal', '.']","Ideal 's directors rejected that offer , although they said they endorsed the merger proposal .",5,"(12, 14)"
['nw/wsj/23/wsj_2329'],"['Under', 'the', 'agreement', ',', 'HOFI', 'will', 'own', '87.2', '%', 'of', 'the', 'combined', 'company', '.']","Under the agreement , HOFI will own 87.2 % of the combined company .",0,"(4, 4)"
['nw/wsj/23/wsj_2329'],"['Under', 'the', 'agreement', ',', 'HOFI', 'will', 'own', '87.2', '%', 'of', 'the', 'combined', 'company', '.']","Under the agreement , HOFI will own 87.2 % of the combined company .",7,"(10, 12)"
['nw/wsj/23/wsj_2329'],"['Under', 'the', 'agreement', ',', 'HOFI', 'will', 'own', '87.2', '%', 'of', 'the', 'combined', 'company', '.']","Under the agreement , HOFI will own 87.2 % of the combined company .",4,"(1, 2)"
['nw/wsj/23/wsj_2330'],"['While', 'corn', 'and', 'soybean', 'prices', 'have', 'slumped', 'well', 'below', 'their', 'drought', '-', 'induced', 'peaks', 'of', '1988', ',', 'wheat', 'prices', 'remain', 'stubbornly', 'high', '.']","While corn and soybean prices have slumped well below their drought - induced peaks of 1988 , wheat prices remain stubbornly high .",25,"(17, 18)"
['nw/wsj/23/wsj_2330'],"['While', 'corn', 'and', 'soybean', 'prices', 'have', 'slumped', 'well', 'below', 'their', 'drought', '-', 'induced', 'peaks', 'of', '1988', ',', 'wheat', 'prices', 'remain', 'stubbornly', 'high', '.']","While corn and soybean prices have slumped well below their drought - induced peaks of 1988 , wheat prices remain stubbornly high .",34,"(9, 9)"
['nw/wsj/23/wsj_2330'],"['While', 'corn', 'and', 'soybean', 'prices', 'have', 'slumped', 'well', 'below', 'their', 'drought', '-', 'induced', 'peaks', 'of', '1988', ',', 'wheat', 'prices', 'remain', 'stubbornly', 'high', '.']","While corn and soybean prices have slumped well below their drought - induced peaks of 1988 , wheat prices remain stubbornly high .",34,"(1, 4)"
['nw/wsj/23/wsj_2330'],"['While', 'corn', 'and', 'soybean', 'prices', 'have', 'slumped', 'well', 'below', 'their', 'drought', '-', 'induced', 'peaks', 'of', '1988', ',', 'wheat', 'prices', 'remain', 'stubbornly', 'high', '.']","While corn and soybean prices have slumped well below their drought - induced peaks of 1988 , wheat prices remain stubbornly high .",21,"(15, 15)"
['nw/wsj/23/wsj_2330'],"['And', 'they', ""'re"", 'likely', 'to', 'stay', 'that', 'way', 'for', 'months', 'to', 'come', ',', 'analysts', 'say', '.']","And they 're likely to stay that way for months to come , analysts say .",25,"(1, 1)"
['nw/wsj/23/wsj_2330'],"['And', 'they', ""'re"", 'likely', 'to', 'stay', 'that', 'way', 'for', 'months', 'to', 'come', ',', 'analysts', 'say', '.']","And they 're likely to stay that way for months to come , analysts say .",18,"(13, 13)"
['nw/wsj/23/wsj_2330'],"['For', 'one', 'thing', ',', 'even', 'with', 'many', 'farmers', 'planting', 'more', 'winter', 'wheat', 'this', 'year', 'than', 'last', ',', 'tight', 'wheat', 'supplies', 'are', 'likely', 'to', 'support', 'prices', 'well', 'into', '1990', ',', 'the', 'analysts', 'say', '.']","For one thing , even with many farmers planting more winter wheat this year than last , tight wheat supplies are likely to support prices well into 1990 , the analysts say .",18,"(29, 30)"
['nw/wsj/23/wsj_2330'],"['For', 'one', 'thing', ',', 'even', 'with', 'many', 'farmers', 'planting', 'more', 'winter', 'wheat', 'this', 'year', 'than', 'last', ',', 'tight', 'wheat', 'supplies', 'are', 'likely', 'to', 'support', 'prices', 'well', 'into', '1990', ',', 'the', 'analysts', 'say', '.']","For one thing , even with many farmers planting more winter wheat this year than last , tight wheat supplies are likely to support prices well into 1990 , the analysts say .",8,"(12, 13)"
['nw/wsj/23/wsj_2330'],"['And', 'if', 'rain', 'does', ""n't"", 'fall', 'soon', 'across', 'many', 'of', 'the', 'Great', 'Plains', ""'"", 'wheat', '-', 'growing', 'areas', ',', 'yields', 'in', 'the', 'crop', 'now', 'being', 'planted', 'could', 'be', 'reduced', ',', 'further', 'squeezing', 'supplies', '.']","And if rain does n't fall soon across many of the Great Plains ' wheat - growing areas , yields in the crop now being planted could be reduced , further squeezing supplies .",26,"(10, 13)"
['nw/wsj/23/wsj_2330'],"['Also', 'supporting', 'prices', 'are', 'expectations', 'that', 'the', 'Soviet', 'Union', 'will', 'place', 'substantial', 'buying', 'orders', 'over', 'the', 'next', 'few', 'months', '.']",Also supporting prices are expectations that the Soviet Union will place substantial buying orders over the next few months .,16,"(6, 8)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",5,"(25, 30)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",25,"(12, 12)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",8,"(6, 9)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",3,"(14, 15)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",24,"(11, 15)"
['nw/wsj/23/wsj_2331'],"['If', 'a', 'hostile', 'predator', 'emerges', 'for', 'Saatchi', '&', 'Saatchi', 'Co.', ',', 'co-founders', 'Charles', 'and', 'Maurice', 'Saatchi', 'will', 'lead', 'a', 'management', 'buy', '-', 'out', 'attempt', ',', 'an', 'official', 'close', 'to', 'the', 'company', 'said', '.']","If a hostile predator emerges for Saatchi & Saatchi Co. , co-founders Charles and Maurice Saatchi will lead a management buy - out attempt , an official close to the company said .",8,"(29, 30)"
['nw/wsj/23/wsj_2331'],"['Financing', 'for', 'any', 'takeover', 'attempt', 'may', 'be', 'problematic', 'in', 'the', 'wake', 'of', 'Friday', ""'s"", 'stock', '-', 'market', 'sell', '-', 'off', 'in', 'New', 'York', 'and', 'turmoil', 'in', 'the', 'junk', '-', 'bond', 'market', '.']",Financing for any takeover attempt may be problematic in the wake of Friday 's stock - market sell - off in New York and turmoil in the junk - bond market .,19,"(12, 12)"
['nw/wsj/23/wsj_2331'],"['But', 'the', 'beleaguered', 'British', 'advertising', 'and', 'consulting', 'giant', ',', 'which', 'last', 'week', 'named', 'a', 'new', 'chief', 'executive', 'officer', 'to', 'replace', 'Maurice', 'Saatchi', ',', 'has', 'been', 'the', 'subject', 'of', 'intense', 'takeover', 'speculation', 'for', 'weeks', '.']","But the beleaguered British advertising and consulting giant , which last week named a new chief executive officer to replace Maurice Saatchi , has been the subject of intense takeover speculation for weeks .",3,"(20, 21)"
['nw/wsj/23/wsj_2331'],"['But', 'the', 'beleaguered', 'British', 'advertising', 'and', 'consulting', 'giant', ',', 'which', 'last', 'week', 'named', 'a', 'new', 'chief', 'executive', 'officer', 'to', 'replace', 'Maurice', 'Saatchi', ',', 'has', 'been', 'the', 'subject', 'of', 'intense', 'takeover', 'speculation', 'for', 'weeks', '.']","But the beleaguered British advertising and consulting giant , which last week named a new chief executive officer to replace Maurice Saatchi , has been the subject of intense takeover speculation for weeks .",9,"(13, 21)"
['nw/wsj/23/wsj_2331'],"['But', 'the', 'beleaguered', 'British', 'advertising', 'and', 'consulting', 'giant', ',', 'which', 'last', 'week', 'named', 'a', 'new', 'chief', 'executive', 'officer', 'to', 'replace', 'Maurice', 'Saatchi', ',', 'has', 'been', 'the', 'subject', 'of', 'intense', 'takeover', 'speculation', 'for', 'weeks', '.']","But the beleaguered British advertising and consulting giant , which last week named a new chief executive officer to replace Maurice Saatchi , has been the subject of intense takeover speculation for weeks .",27,"(10, 11)"
['nw/wsj/23/wsj_2331'],"['But', 'the', 'beleaguered', 'British', 'advertising', 'and', 'consulting', 'giant', ',', 'which', 'last', 'week', 'named', 'a', 'new', 'chief', 'executive', 'officer', 'to', 'replace', 'Maurice', 'Saatchi', ',', 'has', 'been', 'the', 'subject', 'of', 'intense', 'takeover', 'speculation', 'for', 'weeks', '.']","But the beleaguered British advertising and consulting giant , which last week named a new chief executive officer to replace Maurice Saatchi , has been the subject of intense takeover speculation for weeks .",8,"(1, 22)"
['nw/wsj/23/wsj_2331'],"['Last', 'week', ',', 'Saatchi', ""'s"", 'largest', 'shareholder', ',', 'Southeastern', 'Asset', 'Management', ',', 'said', 'it', 'had', 'been', 'approached', 'by', 'one', 'or', 'more', 'third', 'parties', 'interested', 'in', 'a', 'possible', 'restructuring', '.']","Last week , Saatchi 's largest shareholder , Southeastern Asset Management , said it had been approached by one or more third parties interested in a possible restructuring .",27,"(0, 1)"
['nw/wsj/23/wsj_2331'],"['Last', 'week', ',', 'Saatchi', ""'s"", 'largest', 'shareholder', ',', 'Southeastern', 'Asset', 'Management', ',', 'said', 'it', 'had', 'been', 'approached', 'by', 'one', 'or', 'more', 'third', 'parties', 'interested', 'in', 'a', 'possible', 'restructuring', '.']","Last week , Saatchi 's largest shareholder , Southeastern Asset Management , said it had been approached by one or more third parties interested in a possible restructuring .",1,"(3, 11)"
['nw/wsj/23/wsj_2331'],"['Last', 'week', ',', 'Saatchi', ""'s"", 'largest', 'shareholder', ',', 'Southeastern', 'Asset', 'Management', ',', 'said', 'it', 'had', 'been', 'approached', 'by', 'one', 'or', 'more', 'third', 'parties', 'interested', 'in', 'a', 'possible', 'restructuring', '.']","Last week , Saatchi 's largest shareholder , Southeastern Asset Management , said it had been approached by one or more third parties interested in a possible restructuring .",8,"(3, 3)"
['nw/wsj/23/wsj_2331'],"['Last', 'week', ',', 'Saatchi', ""'s"", 'largest', 'shareholder', ',', 'Southeastern', 'Asset', 'Management', ',', 'said', 'it', 'had', 'been', 'approached', 'by', 'one', 'or', 'more', 'third', 'parties', 'interested', 'in', 'a', 'possible', 'restructuring', '.']","Last week , Saatchi 's largest shareholder , Southeastern Asset Management , said it had been approached by one or more third parties interested in a possible restructuring .",1,"(13, 13)"
['nw/wsj/23/wsj_2331'],"['And', 'Carl', 'Spielvogel', ',', 'chief', 'executive', 'officer', 'of', 'Saatchi', ""'s"", 'big', 'Backer', 'Spielvogel', 'Bates', 'advertising', 'unit', ',', 'said', 'he', 'had', 'offered', 'to', 'lead', 'a', 'management', 'buy', '-', 'out', 'of', 'the', 'company', ',', 'but', 'was', 'rebuffed', 'by', 'Charles', 'Saatchi', '.']","And Carl Spielvogel , chief executive officer of Saatchi 's big Backer Spielvogel Bates advertising unit , said he had offered to lead a management buy - out of the company , but was rebuffed by Charles Saatchi .",25,"(36, 37)"
['nw/wsj/23/wsj_2331'],"['And', 'Carl', 'Spielvogel', ',', 'chief', 'executive', 'officer', 'of', 'Saatchi', ""'s"", 'big', 'Backer', 'Spielvogel', 'Bates', 'advertising', 'unit', ',', 'said', 'he', 'had', 'offered', 'to', 'lead', 'a', 'management', 'buy', '-', 'out', 'of', 'the', 'company', ',', 'but', 'was', 'rebuffed', 'by', 'Charles', 'Saatchi', '.']","And Carl Spielvogel , chief executive officer of Saatchi 's big Backer Spielvogel Bates advertising unit , said he had offered to lead a management buy - out of the company , but was rebuffed by Charles Saatchi .",14,"(1, 16)"
['nw/wsj/23/wsj_2331'],"['And', 'Carl', 'Spielvogel', ',', 'chief', 'executive', 'officer', 'of', 'Saatchi', ""'s"", 'big', 'Backer', 'Spielvogel', 'Bates', 'advertising', 'unit', ',', 'said', 'he', 'had', 'offered', 'to', 'lead', 'a', 'management', 'buy', '-', 'out', 'of', 'the', 'company', ',', 'but', 'was', 'rebuffed', 'by', 'Charles', 'Saatchi', '.']","And Carl Spielvogel , chief executive officer of Saatchi 's big Backer Spielvogel Bates advertising unit , said he had offered to lead a management buy - out of the company , but was rebuffed by Charles Saatchi .",8,"(29, 30)"
['nw/wsj/23/wsj_2334'],"['Southmark', 'Corp.', 'said', 'that', 'it', 'filed', 'part', 'of', 'its', '10', '-', 'K', 'report', 'with', 'the', 'Securities', 'and', 'Exchange', 'Commission', ',', 'but', 'that', 'the', 'filing', 'does', ""n't"", 'include', 'its', 'audited', 'financial', 'statements', 'and', 'related', 'information', '.']","Southmark Corp. said that it filed part of its 10 - K report with the Securities and Exchange Commission , but that the filing does n't include its audited financial statements and related information .",4,"(8, 12)"
['nw/wsj/23/wsj_2334'],"['Southmark', 'Corp.', 'said', 'that', 'it', 'filed', 'part', 'of', 'its', '10', '-', 'K', 'report', 'with', 'the', 'Securities', 'and', 'Exchange', 'Commission', ',', 'but', 'that', 'the', 'filing', 'does', ""n't"", 'include', 'its', 'audited', 'financial', 'statements', 'and', 'related', 'information', '.']","Southmark Corp. said that it filed part of its 10 - K report with the Securities and Exchange Commission , but that the filing does n't include its audited financial statements and related information .",2,"(8, 8)"
