doc_id,words,sentences,spans
['nw/wsj/23/wsj_2338'],"['At', 'the', 'Oklahoma', 'City', 'plant', ',', 'which', 'employs', 'about', '6,000', 'workers', 'building', 'the', 'eight', '-', 'year', '-', 'old', 'A', '-', 'body', 'mid-sized', 'cars', ',', 'Steve', 'Featherston', ',', 'UAW', 'local', 'vice', 'president', ',', 'said', 'the', 'plant', 'has', 'no', 'new', 'product', 'lined', 'up', ',', 'and', '``', 'none', 'of', 'us', 'knows', ""''"", 'when', 'the', 'A', '-', 'body', 'cars', 'will', 'die', '.']","At the Oklahoma City plant , which employs about 6,000 workers building the eight - year - old A - body mid-sized cars , Steve Featherston , UAW local vice president , said the plant has no new product lined up , and `` none of us knows '' when the A - body cars will die .","[[17, 27, 27], [1, 27, 30], [26, 2, 3], [3, 33, 34], [1, 24, 25], [17, 46, 46], [13, 24, 31], [3, 1, 23]]"
['nw/wsj/23/wsj_2338'],"['He', 'said', 'he', 'believes', 'GM', 'has', 'plans', 'to', 'keep', 'building', 'A', '-', 'body', 'cars', 'into', 'the', 'mid-1990s', '.']",He said he believes GM has plans to keep building A - body cars into the mid-1990s .,"[[13, 2, 2], [25, 4, 4], [13, 0, 0]]"
['nw/wsj/23/wsj_2338'],"['At', 'Pontiac', ',', 'however', ',', 'the', 'Camaro', '-', 'Firebird', 'decision', 'appears', 'to', 'erase', 'UAW', 'hopes', 'that', 'GM', 'would', 'reopen', 'the', 'shuttered', 'assembly', 'plant', 'that', 'last', 'built', 'the', 'plastic', '-', 'bodied', ',', 'two', '-', 'seater', 'Pontiac', 'Fiero', 'model', '.']","At Pontiac , however , the Camaro - Firebird decision appears to erase UAW hopes that GM would reopen the shuttered assembly plant that last built the plastic - bodied , two - seater Pontiac Fiero model .","[[17, 13, 13], [20, 34, 34], [14, 35, 35], [20, 1, 1], [25, 16, 16], [28, 19, 36]]"
['nw/wsj/23/wsj_2338'],"['The', 'Fiero', 'plant', 'was', 'viewed', 'as', 'a', 'model', 'of', 'union', '-', 'management', 'cooperation', 'at', 'GM', 'before', 'slow', 'sales', 'of', 'the', 'Fiero', 'forced', 'the', 'company', 'to', 'close', 'the', 'factory', 'last', 'year', '.']",The Fiero plant was viewed as a model of union - management cooperation at GM before slow sales of the Fiero forced the company to close the factory last year .,"[[14, 19, 20], [28, 26, 27], [25, 22, 23], [28, 0, 2], [14, 1, 1], [25, 14, 14]]"
['nw/wsj/23/wsj_2338'],"['Union', 'officials', 'have', 'taken', 'a', 'beating', 'politically', 'as', 'a', 'result', '.']",Union officials have taken a beating politically as a result .,"[[17, 0, 0]]"
['nw/wsj/23/wsj_2338'],"['Dissident', 'UAW', 'members', 'have', 'used', 'the', 'Fiero', 'plant', 'as', 'a', 'symbol', 'of', 'labor', '-', 'management', 'cooperation', ""'s"", 'failure', '.']",Dissident UAW members have used the Fiero plant as a symbol of labor - management cooperation 's failure .,"[[17, 1, 1], [14, 6, 6], [28, 5, 7]]"
['nw/wsj/23/wsj_2340'],"['Weatherford', 'International', 'Inc.', 'said', 'it', 'canceled', 'plans', 'for', 'a', 'preferred', '-', 'stock', 'swap', 'but', 'may', 'resume', 'payment', 'of', 'dividends', 'on', 'the', 'stock', ',', 'and', 'added', 'that', 'it', 'expects', 'to', 'publicly', 'offer', 'about', '10', 'million', 'common', 'shares', '.']","Weatherford International Inc. said it canceled plans for a preferred - stock swap but may resume payment of dividends on the stock , and added that it expects to publicly offer about 10 million common shares .","[[3, 6, 12], [4, 5, 5], [1, 26, 26], [1, 0, 2], [1, 4, 4]]"
['nw/wsj/23/wsj_2340'],"['The', 'company', 'said', 'it', 'planned', 'to', 'offer', 'an', 'undetermined', 'number', 'of', 'common', 'shares', 'in', 'exchange', 'for', 'the', '585,000', 'shares', 'of', 'its', 'preferred', 'stock', 'outstanding', '.']","The company said it planned to offer an undetermined number of common shares in exchange for the 585,000 shares of its preferred stock outstanding .","[[1, 3, 3], [1, 0, 1], [1, 20, 20], [0, 20, 23]]"
['nw/wsj/23/wsj_2340'],"['The', 'exchange', 'ratio', 'was', 'never', 'established', '.']",The exchange ratio was never established .,[]
['nw/wsj/23/wsj_2340'],"['Weatherford', 'said', 'market', 'conditions', 'led', 'to', 'the', 'cancellation', 'of', 'the', 'planned', 'exchange', '.']",Weatherford said market conditions led to the cancellation of the planned exchange .,"[[1, 0, 0], [3, 9, 11], [4, 6, 11]]"
['nw/wsj/23/wsj_2340'],"['The', 'energy', '-', 'services', 'concern', 'said', ',', 'however', ',', 'that', 'in', 'January', '1990', ',', 'it', 'may', 'resume', 'payments', 'of', 'dividends', 'on', 'the', 'preferred', 'stock', '.']","The energy - services concern said , however , that in January 1990 , it may resume payments of dividends on the preferred stock .","[[0, 21, 23], [1, 14, 14], [1, 0, 4]]"
['nw/wsj/23/wsj_2340'],"['Weatherford', 'suspended', 'its', 'preferred', '-', 'dividend', 'payment', 'in', 'October', '1985', 'and', 'said', 'it', 'has', ""n't"", 'any', 'plans', 'to', 'catch', 'up', 'on', 'dividends', 'in', 'arrears', 'about', '$', '6', 'million', ',', 'but', 'will', 'do', 'so', 'some', 'time', 'in', 'the', 'future', '.']","Weatherford suspended its preferred - dividend payment in October 1985 and said it has n't any plans to catch up on dividends in arrears about $ 6 million , but will do so some time in the future .","[[1, 12, 12], [1, 0, 0], [1, 2, 2]]"
['nw/wsj/23/wsj_2340'],"['Additionally', ',', 'the', 'company', 'said', 'it', 'filed', 'with', 'the', 'Securities', 'and', 'Exchange', 'Commission', 'for', 'the', 'proposed', 'offering', 'of', '10', 'million', 'shares', 'of', 'common', 'stock', ',', 'expected', 'to', 'be', 'offered', 'in', 'November', '.']","Additionally , the company said it filed with the Securities and Exchange Commission for the proposed offering of 10 million shares of common stock , expected to be offered in November .","[[2, 14, 30], [1, 5, 5], [1, 2, 3]]"
['nw/wsj/23/wsj_2340'],"['The', 'company', 'said', 'Salomon', 'Brothers', 'Inc.', 'and', 'Howard', ',', 'Weil', ',', 'Labouisse', ',', 'Friedrichs', 'Inc.', ',', 'underwriters', 'for', 'the', 'offering', ',', 'were', 'granted', 'an', 'option', 'to', 'buy', 'as', 'much', 'as', 'an', 'additional', '1.5', 'million', 'shares', 'to', 'cover', 'over', '-', 'allotments', '.']","The company said Salomon Brothers Inc. and Howard , Weil , Labouisse , Friedrichs Inc. , underwriters for the offering , were granted an option to buy as much as an additional 1.5 million shares to cover over - allotments .","[[1, 0, 1], [2, 18, 19]]"
['nw/wsj/23/wsj_2340'],"['Proceeds', 'will', 'be', 'used', 'to', 'eliminate', 'and', 'restructure', 'bank', 'debt', '.']",Proceeds will be used to eliminate and restructure bank debt .,[]
['nw/wsj/23/wsj_2340'],"['Weatherford', 'currently', 'has', 'approximately', '11.1', 'million', 'common', 'shares', 'outstanding', '.']",Weatherford currently has approximately 11.1 million common shares outstanding .,"[[1, 0, 0]]"
['nw/wsj/23/wsj_2343'],"['The', 'Bronx', 'has', 'a', 'wonderful', 'botanical', 'garden', ',', 'a', 'great', 'zoo', ',', 'its', 'own', 'charming', 'Little', 'Italy', '-LRB-', 'on', 'Arthur', 'Avenue', '-RRB-', 'and', ',', 'of', 'course', ',', 'the', 'Yankees', '.']","The Bronx has a wonderful botanical garden , a great zoo , its own charming Little Italy -LRB- on Arthur Avenue -RRB- and , of course , the Yankees .","[[4, 12, 12], [4, 0, 1]]"
['nw/wsj/23/wsj_2343'],"['However', ',', 'most', 'people', ',', 'having', 'been', 'subjected', 'to', 'news', 'footage', 'of', 'the', 'devastated', 'South', 'Bronx', ',', 'look', 'at', 'the', 'borough', 'the', 'way', 'Tom', 'Wolfe', ""'s"", 'Sherman', 'McCoy', 'did', 'in', '``', 'Bonfire', 'of', 'the', 'Vanities', ""''"", '--', 'as', 'a', 'wrong', 'turn', 'into', 'hell', '.']","However , most people , having been subjected to news footage of the devastated South Bronx , look at the borough the way Tom Wolfe 's Sherman McCoy did in `` Bonfire of the Vanities '' -- as a wrong turn into hell .","[[4, 19, 20]]"
['nw/wsj/23/wsj_2343'],"['But', 'Laura', 'Cunningham', ""'s"", 'Bronx', ',', 'her', 'childhood', 'Bronx', 'of', 'the', ""'50s"", ',', 'is', 'something', 'else', 'altogether', '.']","But Laura Cunningham 's Bronx , her childhood Bronx of the '50s , is something else altogether .","[[2, 6, 6], [21, 10, 11], [2, 1, 3]]"
['nw/wsj/23/wsj_2343'],"['In', 'a', 'lovely', ',', 'novelistic', 'memoir', ',', '``', 'Sleeping', 'Arrangements', ""''"", '-LRB-', 'Knopf', ',', '195', 'pages', ',', '$', '18.95', '-RRB-', ',', 'she', 'remembers', 'an', 'exotic', 'playground', ',', 'peopled', 'mainly', 'by', 'Jewish', 'eccentrics', 'and', 'the', 'occasional', 'Catholic', '-LRB-', 'real', 'oddballs', 'like', 'her', 'sexpot', 'friend', ',', 'the', 'hell', '-', 'kitten', 'Diana', ',', 'age', 'five', '-RRB-', '.']","In a lovely , novelistic memoir , `` Sleeping Arrangements '' -LRB- Knopf , 195 pages , $ 18.95 -RRB- , she remembers an exotic playground , peopled mainly by Jewish eccentrics and the occasional Catholic -LRB- real oddballs like her sexpot friend , the hell - kitten Diana , age five -RRB- .","[[9, 40, 51], [2, 21, 21], [2, 40, 40], [3, 1, 19]]"
['nw/wsj/23/wsj_2343'],"['Ms.', 'Cunningham', ',', 'a', 'novelist', 'and', 'playwright', ',', 'has', 'a', 'vivid', 'and', 'dramatically', 'outsized', 'sense', 'of', 'recall', '.']","Ms. Cunningham , a novelist and playwright , has a vivid and dramatically outsized sense of recall .","[[2, 0, 7]]"
['nw/wsj/23/wsj_2343'],"['She', 'transforms', 'her', '``', 'Bronx', 'of', 'the', 'emotions', ',', 'a', 'place', 'where', 'the', 'flats', 'of', 'mediocrity', 'are', 'only', 'relieved', 'by', 'steep', 'descents', 'into', 'hysteria', ""''"", 'into', 'the', '``', 'Babylonian', 'Bronx', ',', ""''"", 'a', 'world', 'simmering', 'with', 'sex', 'and', 'death', 'and', 'intrigue', '.']","She transforms her `` Bronx of the emotions , a place where the flats of mediocrity are only relieved by steep descents into hysteria '' into the `` Babylonian Bronx , '' a world simmering with sex and death and intrigue .","[[2, 0, 0], [12, 26, 40]]"
['nw/wsj/23/wsj_2343'],"['In', 'the', 'Babylonian', 'Bronx', ',', 'Jewish', 'working', '-', 'class', 'people', 'lived', 'in', 'drab', ',', 'Soviet', '-', 'style', 'buildings', '``', 'glamorized', ""''"", 'with', 'names', 'like', 'AnaMor', 'Towers', '-LRB-', 'after', 'owners', 'Anna', 'and', 'Morris', 'Snezak', '-RRB-', ',', 'whose', 'lobbies', 'and', 'hallways', 'were', 'decorated', 'with', 'murals', 'of', 'ancient', 'Syrians', 'and', 'Greeks', ',', 'friezes', 'of', 'Pompeii', '.']","In the Babylonian Bronx , Jewish working - class people lived in drab , Soviet - style buildings `` glamorized '' with names like AnaMor Towers -LRB- after owners Anna and Morris Snezak -RRB- , whose lobbies and hallways were decorated with murals of ancient Syrians and Greeks , friezes of Pompeii .","[[18, 24, 33], [12, 1, 3]]"
['nw/wsj/23/wsj_2343'],"['For', 'Ms.', 'Cunningham', 'the', 'architectural', 'discombobulation', 'matched', 'the', 'discrepancy', 'she', 'felt', 'living', 'in', 'the', 'AnaMor', 'Towers', 'as', 'a', 'little', 'girl', ':', '``', '...', 'outwardly', 'ordinary', ',', 'inwardly', 'ornate', ',', 'owing', 'all', 'inspiration', 'to', 'heathen', 'cultures', '.', ""''""]","For Ms. Cunningham the architectural discombobulation matched the discrepancy she felt living in the AnaMor Towers as a little girl : `` ... outwardly ordinary , inwardly ornate , owing all inspiration to heathen cultures . ''","[[2, 1, 2], [2, 9, 9], [18, 13, 15]]"
['nw/wsj/23/wsj_2343'],"['Sharp', '-', 'witted', 'and', 'funny', 'but', 'never', 'mean', ',', 'she', ""'s"", 'a', 'memorialist', 'a', 'bit', 'like', 'Truman', 'Capote', ',', 'if', 'he', ""'d"", 'been', 'Jewish', 'and', 'female', 'and', 'less', 'bitchy', '.']","Sharp - witted and funny but never mean , she 's a memorialist a bit like Truman Capote , if he 'd been Jewish and female and less bitchy .","[[2, 9, 9]]"
['nw/wsj/23/wsj_2343'],"['Little', 'Lily', ',', 'as', 'Ms.', 'Cunningham', 'calls', 'herself', 'in', 'the', 'book', ',', 'really', 'was', ""n't"", 'ordinary', '.']","Little Lily , as Ms. Cunningham calls herself in the book , really was n't ordinary .","[[3, 9, 10], [2, 4, 5], [2, 7, 7], [19, 0, 11]]"
['nw/wsj/23/wsj_2343'],"['She', 'was', 'raised', ',', 'for', 'the', 'first', 'eight', 'years', ',', 'by', 'her', 'mother', ',', 'Rosie', ',', 'whom', 'she', 'remembers', 'as', 'a', 'loving', 'liar', ',', 'who', 'realigned', 'history', 'to', 'explain', 'why', 'Lily', ""'s"", 'father', 'did', ""n't"", 'live', 'with', 'them', '.']","She was raised , for the first eight years , by her mother , Rosie , whom she remembers as a loving liar , who realigned history to explain why Lily 's father did n't live with them .","[[2, 17, 17], [16, 30, 32], [5, 11, 37], [2, 0, 0], [2, 11, 11], [19, 30, 31]]"
['nw/wsj/23/wsj_2343'],"['Rosie', 'reinvented', 'this', 'man', ',', 'who', 'may', 'or', 'may', 'not', 'have', 'known', 'about', 'his', 'child', ',', 'as', 'a', 'war', 'hero', 'for', 'Lily', ""'s"", 'benefit', '.']","Rosie reinvented this man , who may or may not have known about his child , as a war hero for Lily 's benefit .","[[19, 13, 14], [19, 21, 22], [16, 13, 13], [16, 2, 15], [5, 0, 0]]"
['nw/wsj/23/wsj_2343'],"['Rosie', 'died', 'young', 'and', 'Lily', 'has', 'remembered', 'her', 'as', 'a', 'romantic', 'figure', ',', 'who', 'did', ""n't"", 'interfere', 'much', 'with', 'her', 'child', ""'s"", 'education', 'on', 'the', 'streets', '.']","Rosie died young and Lily has remembered her as a romantic figure , who did n't interfere much with her child 's education on the streets .","[[19, 19, 21], [19, 4, 4], [5, 7, 7], [5, 0, 0]]"
['nw/wsj/23/wsj_2343'],"['The', 'games', 'Bronx', 'children', 'played', '-LRB-', 'holding', 'kids', 'down', 'and', 'stripping', 'them', ',', 'for', 'example', '-RRB-', 'seem', 'tame', 'by', 'today', ""'s"", 'crack', 'standards', ',', 'but', 'Ms.', 'Cunningham', 'makes', 'it', 'all', 'sound', 'like', 'a', 'great', 'adventure', '.']","The games Bronx children played -LRB- holding kids down and stripping them , for example -RRB- seem tame by today 's crack standards , but Ms. Cunningham makes it all sound like a great adventure .","[[2, 25, 26], [7, 7, 7], [4, 2, 2], [7, 11, 11], [1, 2, 3]]"
['nw/wsj/23/wsj_2343'],"['``', 'Without', 'official', 'knowledge', 'of', 'sex', 'or', 'death', ',', 'we', 'flirted', 'with', 'both', ',', ""''"", 'she', 'writes', '.']","`` Without official knowledge of sex or death , we flirted with both , '' she writes .","[[1, 9, 9], [2, 15, 15]]"
['nw/wsj/23/wsj_2343'],"['She', 'analyzed', 'families', 'by', 'their', 'sleeping', 'arrangements', '.']",She analyzed families by their sleeping arrangements .,"[[13, 2, 2], [2, 0, 0], [13, 4, 4]]"
['nw/wsj/23/wsj_2343'],"['Her', 'friend', 'Susan', ',', 'whose', 'parents', 'kept', 'reminding', 'her', 'she', 'was', 'unwanted', ',', 'slept', 'on', 'a', 'narrow', 'bed', 'wedged', 'into', 'her', 'parents', ""'"", 'bedroom', ',', 'as', 'though', 'she', 'were', 'a', 'temporary', 'visitor', '.']","Her friend Susan , whose parents kept reminding her she was unwanted , slept on a narrow bed wedged into her parents ' bedroom , as though she were a temporary visitor .","[[10, 0, 12], [10, 20, 20], [10, 27, 27], [2, 0, 0]]"
['nw/wsj/23/wsj_2343'],"['Her', 'friend', 'Diana', ""'s"", 'father', 'was', 'a', 'professional', 'thief', ';', 'they', 'did', ""n't"", 'seem', 'to', 'have', 'any', 'bedrooms', 'at', 'all', '.']",Her friend Diana 's father was a professional thief ; they did n't seem to have any bedrooms at all .,"[[9, 0, 3], [2, 0, 0]]"
['nw/wsj/23/wsj_2343'],"['Maybe', 'Lily', 'became', 'so', 'obsessed', 'with', 'where', 'people', 'slept', 'and', 'how', 'because', 'her', 'own', 'arrangements', 'kept', 'shifting', '.']",Maybe Lily became so obsessed with where people slept and how because her own arrangements kept shifting .,"[[19, 12, 12], [19, 1, 1]]"
['nw/wsj/23/wsj_2343'],"['When', 'Rosie', 'died', ',', 'her', 'uncles', 'moved', 'in', '--', 'and', 'let', 'her', 'make', 'the', 'sleeping', 'and', 'other', 'household', 'arrangements', '.']","When Rosie died , her uncles moved in -- and let her make the sleeping and other household arrangements .","[[6, 4, 5], [19, 4, 4], [5, 1, 1], [19, 11, 11]]"
['nw/wsj/23/wsj_2343'],"['They', 'painted', 'the', 'apartment', 'orange', ',', 'pink', 'and', 'white', ',', 'according', 'to', 'her', 'instructions', '.']","They painted the apartment orange , pink and white , according to her instructions .","[[6, 0, 0], [19, 12, 12]]"
['nw/wsj/23/wsj_2343'],"['With', 'loving', 'detail', 'she', 'recalls', 'her', 'Uncle', 'Gabe', ',', 'an', 'Orthodox', 'Jew', 'and', 'song', 'lyricist', '-LRB-', 'who', 'rhymed', 'river', 'with', 'liver', 'in', 'a', 'love', 'song', '-RRB-', ';', 'and', 'Uncle', 'Len', ',', 'a', 'mysterious', 'part', '-', 'time', 'investigator', 'who', 'looked', 'like', 'Lincoln', 'and', 'carried', 'a', 'change', 'of', 'clothing', 'in', 'a', 'Manila', 'envelope', ',', 'like', 'an', '``', 'undercover', 'President', 'on', 'a', 'good', '-', 'will', 'mission', '.', ""''""]","With loving detail she recalls her Uncle Gabe , an Orthodox Jew and song lyricist -LRB- who rhymed river with liver in a love song -RRB- ; and Uncle Len , a mysterious part - time investigator who looked like Lincoln and carried a change of clothing in a Manila envelope , like an `` undercover President on a good - will mission . ''","[[19, 5, 5], [6, 5, 62], [19, 3, 3]]"
['nw/wsj/23/wsj_2343'],"['They', 'came', 'by', 'their', 'strangeness', 'honestly', '.']",They came by their strangeness honestly .,"[[6, 0, 0], [6, 3, 3]]"
['nw/wsj/23/wsj_2343'],"['Lily', ""'s"", 'grandmother', ',', 'no', 'cookie', 'baker', ',', 'excised', 'the', 'heads', 'of', 'disliked', 'relatives', 'from', 'the', 'family', 'album', ',', 'and', 'lugged', 'around', 'her', 'perennial', 'work', '-', 'in', '-', 'progress', ',', '``', 'Philosophy', 'for', 'Women', '.', ""''""]","Lily 's grandmother , no cookie baker , excised the heads of disliked relatives from the family album , and lugged around her perennial work - in - progress , `` Philosophy for Women . ''","[[19, 0, 1], [11, 22, 22], [11, 0, 7]]"
